id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
3953;PASSIFLORACEAE;Passiflora;Passiflora arborea;Spreng.;Astrophea glauca M.Roem., Passiflora glauca Bonpl., Passiflora schultzei Harms;Killip 1938, Holm-Nielsen et al. 1988, Hernández & Bernal 2000;;Árbol;Nativa;Preocupación Menor;Arbeláez 2871 (COL);Tipo de Colombia;Andes;1000 m;2000 m;Antioquia, Boyacá, Caldas, Chocó, Cundinamarca, Huila, Magdalena, Norte de Santander, Quindío, Risaralda, Valle;Colombia y Ecuador
3954;PASSIFLORACEAE;Passiflora;Passiflora sphaerocarpa;Triana & Planch.;Passiflora pubera Triana & Planch., Passiflora sphaerocarpa var. pilosula Mast.;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Árbol;Nativa;Preocupación Menor;Schlim 285 (T: BR, F, K, MPU);Tipo de Colombia;Andes, Valle del Magdalena;100 m;1600 m;Cundinamarca, Quindío, Tolima;Cordilleras Central y Oriental
3955;PASSIFLORACEAE;Passiflora;Passiflora tica;Gómez-Laur. & L.D.Gómez;;Killip 1938, Hernández & Bernal 2000, Ocampo et al. 1974;;Árbol;Nativa;Preocupación Menor;Albert 2192 (HUA);;Andes, Pacífico;450 m;1500 m;Antioquia, Chocó;Colombia a Costa Rica
3956;PASSIFLORACEAE;Turnera;Turnera odorata;Rich.;Turnera tomentosa Kunth;Arbo 2001, Steyermark et al. 2005;;Arbusto, Árbol;Nativa;No Evaluada;Gentry 46344 (CTES, MO);;Orinoquia;100 m;100 m;Vichada;"Colombia a Guayanas y N y C Brasil; Trinidad"
3957;PASSIFLORACEAE;Turnera;Turnera panamensis;Urb.;;Arbo 1997;;Arbusto, Árbol;Nativa;No Evaluada;Romero-Castañeda 4658 (COL);;Pacífico;100 m;100 m;Antioquia, Chocó;NO Colombia, Panamá
3958;PENTAPHYLACACEAE;Freziera;Freziera arbutifolia;Planch. & Triana;;;;Arbolito, Árbol;Nativa;No Evaluada;"Triana s.n. (HT: P; IT: NY)";;Andes;1900 m;3050 m;Antioquia, Cauca, Chocó, Cundinamarca, Norte de Santander, Risaralda;
3959;PENTAPHYLACACEAE;Freziera;Freziera bonplandiana;Tul.;;;;Arbolito, Árbol;Nativa;No Evaluada;Lozano 2554 (COL);;Andes, Sierra Nevada de Santa Marta;2500 m;3700 m;Cundinamarca, Magdalena, Meta, Quindío, Risaralda, Santander;Colombia, Venezuela
3960;PENTAPHYLACACEAE;Freziera;Freziera calophylla;Triana & Planch.;Freziera cuatrecasasii Kobuski, Freziera hieronymi Kobuski;Berry & Weitzman 2008;;Arbolito, Árbol;Nativa;No Evaluada;Triana s.n. (HT: P);;Andes, Pacífico, Valle del Cauca;0 m;2000 m;Antioquia, Chocó, Santander, Valle;Costa Rica a Ecuador
3961;PENTAPHYLACACEAE;Freziera;Freziera canescens;Humb. & Bonpl.;;;;Arbusto, Árbol;Nativa;No Evaluada;Lozano 3616 (COL);;Andes;2200 m;3450 m;Cauca, Cundinamarca, La Guajira, Nariño, Quindío;Colombia a Perú
3962;PENTAPHYLACACEAE;Freziera;Freziera chrysophylla;Humb. & Bonpl.;Freziera sericea var. chrysophylla (Bonpl.) Triana & Planch.;;;Arbolito, Árbol;Nativa;No Evaluada;Idrobo 6011 (COL);;Andes;1500 m;2700 m;Antioquia, Caldas, Caquetá, Cauca, Chocó, Nariño, Risaralda;Colombia, Venezuela, Ecuador
3963;PENTAPHYLACACEAE;Freziera;Freziera echinata;A.L.Weitzman;;;;Árbol;Nativa;No Evaluada;"Luteyn 7448 (HT: NY; IT: AAU, CAS, COL, GH, MO)";Conocida solo del tipo;Andes;1875 m;2256 m;Cauca;
3964;PENTAPHYLACACEAE;Freziera;Freziera forerorum;A.H.Gentry;;;;Árbol;Nativa;No Evaluada;;Esperada;Pacífico;1650 m;1650 m;Desconocido;E Panamá
3965;PENTAPHYLACACEAE;Freziera;Freziera grisebachii;Krug & Urb.;;;;Árbol;Nativa;En Peligro;Gentry 76297 (MO);;Sierra Nevada de Santa Marta;1160 m;1160 m;Magdalena;"Colombia a México; Antillas"
3966;PENTAPHYLACACEAE;Freziera;Freziera inaequilatera;Britton;;;;Árbol;Nativa;No Evaluada;Cogollo 6176 (MO);;Andes;1330 m;1550 m;Antioquia;Colombia, Bolivia
3967;PENTAPHYLACACEAE;Freziera;Freziera jaramilloi;A.H.Gentry;;;;Árbol;Nativa;No Evaluada;"Forero 2201 (HT: COL; IT: MO)";Conocida solo del tipo;Andes;1700 m;1940 m;Chocó;
3968;PENTAPHYLACACEAE;Freziera;Freziera karsteniana;(Szyszył.) Kobuski;;;;Árbol;Nativa;No Evaluada;Cuatrecasas 13401 (COL);;Andes;3100 m;3100 m;Antioquia, Norte de Santander;Guatemala a Bolivia
3969;PENTAPHYLACACEAE;Freziera;Freziera longipes;Tul.;;;;Árbol;Nativa;No Evaluada;Goudot s.n. (HT: P);;Andes;3120 m;3120 m;Risaralda;
3970;PENTAPHYLACACEAE;Freziera;Freziera nervosa;Humb. & Bonpl.;;;;Árbol;Nativa;No Evaluada;Arbeláez 2491 (COL);;Andes, Sierra Nevada de Santa Marta;1680 m;2800 m;Boyacá, Cauca, Huila, Magdalena, Nariño, Quindío, Valle;Colombia, Ecuador
3971;PENTAPHYLACACEAE;Freziera;Freziera reticulata;Humb. & Bonpl.;;;;Árbol;Nativa;No Evaluada;Bernal 1837 (COL);;Andes;2400 m;3600 m;Antioquia, Cauca, Nariño, Quindío;Colombia a Bolivia
3972;PENTAPHYLACACEAE;Freziera;Freziera sericea;Humb. & Bonpl.;;;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Humboldt s.n. (HT: P);;Andes;1500 m;2800 m;Antioquia, Cauca, Nariño, Risaralda, Valle;
3973;PENTAPHYLACACEAE;Freziera;Freziera sessiliflora;A.H.Gentry;;;;Árbol;Nativa;No Evaluada;"Forero 2320 (HT: COL; IT: MO)";;Andes;1750 m;2800 m;Antioquia, Cauca, Chocó, Huila;
3974;PENTAPHYLACACEAE;Freziera;Freziera suberosa;Tul.;;;;Árbol;Nativa;No Evaluada;Renjifo 186 (MO);;Andes;3330 m;3330 m;Quindío;Colombia, Ecuador
3975;PENTAPHYLACACEAE;Freziera;Freziera subintegrifolia;(Rusby) Kobuski;;;;Árbol;Nativa;No Evaluada;Forero 2312 (COL);;Andes;1900 m;1900 m;Chocó;Colombia, Bolivia
3976;PENTAPHYLACACEAE;Freziera;Freziera tomentosa;(Ruiz & Pav.) Tul.;;;;Arbusto, Árbol;Nativa;No Evaluada;Betancur 236 (HUA, MO);;Andes;2000 m;2800 m;Antioquia, Cauca, Valle;Venezuela a Perú
3977;PENTAPHYLACACEAE;Killipiodendron;Killipiodendron colombianum;Kobuski;;;;Árbol;Nativa;No Evaluada;"Cuatrecasas 8582 (HT: A; IT: US)";Conocida solo del tipo;Andes;2200 m;2300 m;Huila;
3978;PENTAPHYLACACEAE;Symplococarpon;Symplococarpon purpusii;(Brandegee) Kobuski;Symplococarpon chiriquiense Kobuski;Pool 2001b;;Árbol;Nativa;No Evaluada;Brant 1634 (MO);;Andes;2060 m;2660 m;Antioquia;Colombia a México
3979;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia camelliifolia;Linden & Planch.;;;;Árbol;Nativa;No Evaluada;Luteyn 13076 (COL, MO, NY);;Andes;2800 m;3300 m;Magdalena, Quindío;Colombia, Venezuela
3980;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia campinicola;B.M.Boom;;;;Arbusto, Árbol;Nativa;No Evaluada;Schultes 5670 (COL);;Guayana y Serranía de La Macarena;400 m;600 m;Caquetá;Colombia, Venezuela
3981;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia clusiifolia;Kunth;;;;Árbol;Nativa;No Evaluada;Humboldt s.n. (HT: P);;Andes;2000 m;2150 m;Antioquia, Nariño;Neotropical
3982;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia lehmannii;(Hieron.) Urb.;;;;Árbol;Nativa;No Evaluada;MacDougal 4419 (MO);;Andes;3320 m;3450 m;Antioquia;Colombia, Ecuador
3983;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia macrocarpa;Triana & Planch.;;;;Arbolito, Árbol;Nativa;No Evaluada;Goudot s.n. (HT: P);;Andes;2500 m;2770 m;Antioquia, Cundinamarca, Norte de Santander, Quindío, Risaralda;Colombia, Ecuador
3984;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia meridionalis;L.f.;;;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Betancur 4095 (COL, MO);;Andes;2350 m;3650 m;Antioquia, Boyacá, Cundinamarca, La Guajira, Magdalena, Meta, Norte de Santander, Tolima;N Andes
3985;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia mutisiana;Kobuski;;;;Árbol;Nativa;No Evaluada;Mutis 2461 (US);;Andes;100 m;1750 m;Antioquia, Chocó;
3986;PENTAPHYLACACEAE;Ternstroemia;Ternstroemia verticillata;Wawra;;;;Árbol;Nativa;No Evaluada;Peñuela 1831 (COAH);;Amazonia, Guayana y Serranía de La Macarena;100 m;240 m;Amazonas, Caquetá;N Suramérica
3987;PERACEAE;Chaetocarpus;Chaetocarpus schomburgkianus;(Kuntze) Pax & K.Hoffm.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Acero 212 (COL);;Amazonia;100 m;500 m;Amazonas;N Suramérica
3988;PERACEAE;Pera;Pera arborea;Mutis;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;García 8404 (COL);;Amazonia, Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Pacífico;300 m;1500 m;Amazonas, Antioquia, Chocó, Cundinamarca, La Guajira, Huila, Meta, Santander, Tolima;Colombia a Belice
3989;PERACEAE;Pera;Pera benensis;Rusby;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Stevenson 1266 (COL);;Orinoquia;350 m;350 m;Meta;Belice a Bolivia
3990;PERACEAE;Pera;Pera bicolor;(Klotzsch) Müll.Arg.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Jaramillo 7844 (COL);;Amazonia, Orinoquia;200 m;250 m;Amazonas, Caquetá, Vaupés, Vichada;N Suramérica
3991;PERACEAE;Pera;Pera colombiana;Cardiel;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;"Mutis 3871 (T: MA; IT: COL; US)";;Andes, Pacífico;100 m;800 m;Antioquia, Tolima, Valle;Colombia, Venezuela
3992;PERACEAE;Pera;Pera distichophylla;(Mart.) Baill.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Fernández 7084 (COL);;Amazonia;65 m;65 m;Guainía, Vichada;N Suramérica
3993;PERACEAE;Pera;Pera glabrata;(Schott) Baill.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Lozano 5433 (COL);;Andes, Pacífico, Valle del Magdalena;100 m;650 m;Chocó, Cundinamarca;N Suramérica
3994;PERACEAE;Pogonophora;Pogonophora schomburgkiana;Benth.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Vincelli 1174 (COL);;Amazonia, Orinoquia;100 m;100 m;Amazonas, Vichada;N Suramérica
3995;PHYLLANTHACEAE;Amanoa;Amanoa almerindae;Leal;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Cárdenas 14770 (COAH, COL);;Amazonia;100 m;150 m;Guainía;Colombia, Venezuela, Brasil
3996;PHYLLANTHACEAE;Amanoa;Amanoa glaucophylla;Müll.Arg.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Cárdenas 6034A (COAH);;Amazonia;120 m;120 m;Amazonas;Colombia, Venezuela, Brasil
3997;PHYLLANTHACEAE;Amanoa;Amanoa guianensis;Aubl.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Forero 9178 (COL);;Amazonia, Pacífico;0 m;200 m;Amazonas, Caquetá, Chocó, Guainía, Vichada;Neotrópico
3998;PHYLLANTHACEAE;Amanoa;Amanoa nanayensis;W.J.Hayden;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Schultes 19766 (US);;Amazonia;90 m;200 m;Amazonas, Vaupés;Colombia, Brasil, Perú
3999;PHYLLANTHACEAE;Amanoa;Amanoa oblongifolia;Müll.Arg.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Galeano 1122 (COL);;Amazonia;90 m;600 m;Amazonas, Vaupés;Colombia a Perú
4000;PHYLLANTHACEAE;Bischofia;Bischofia javanica;Blume;;Morales & Varón 2006;;Árbol;Cultivada;No Evaluada;;;Andes;1000 m;2200 m;Antioquia;Nativa de Asia tropical y el Pacífico
4001;PHYLLANTHACEAE;Croizatia;Croizatia brevipetiolata;(Secco) Dorr;;Murillo-A. 2004a;;Arbusto, Árbol;Nativa;No Evaluada;Idrobo 2456 (COL);;Guayana y Serranía de La Macarena;1300 m;1780 m;Meta;Colombia, Venezuela
4002;PHYLLANTHACEAE;Croizatia;Croizatia naiguatensis;Steyerm.;;Murillo-A. 2004a;;Arbolito, Árbol;Nativa;No Evaluada;Sánchez 4354 (COL);;Andes, Llanura del Caribe;2100 m;2300 m;Antioquia, Córdoba;Colombia, Venezuela
4003;PHYLLANTHACEAE;Didymocistus;Didymocistus chrysadenius;Kuhlm.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Schultes 16768 (COL);;Amazonia;100 m;200 m;Amazonas, Vaupés;Colombia, Brasil, Perú
4004;PHYLLANTHACEAE;Discocarpus;Discocarpus spruceanus;Müll.Arg.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Little 9604 (COL);;Amazonia;200 m;200 m;Caquetá, Vaupés;Colombia a Surinam
4005;PHYLLANTHACEAE;Hieronyma;Hieronyma alchorneoides;Allemão;Hieronyma chocoensis Cuatrec.;Franco-Rosselli 1990, Murillo-A. 2004a;Hieronyma alchorneoides var. alchorneoides , Hieronyma alchorneoides var. stipulosa P.Franco R.;Árbol;Nativa;No Evaluada;Murillo 19 (COL);;Amazonia, Andes, Llanura del Caribe, Orinoquia, Pacífico;0 m;1580 m;Amazonas, Antioquia, Bolívar, Caquetá, Cesar, Chocó, Córdoba, Cundinamarca, La Guajira, Magdalena, Meta, Nariño, Putumayo, Risaralda, Santander, Tolima, Valle, Vaupés;México a Brasil y Bolivia
4006;PHYLLANTHACEAE;Hieronyma;Hieronyma antioquensis;Cuatrec.;;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Daniel 4052 (HT: F, IT: US);Tipo de Colombia;Andes;2000 m;2650 m;Antioquia;
4007;PHYLLANTHACEAE;Hieronyma;Hieronyma asperifolia;Pax & K.Hoffm.;Hieronyma sararita Cuatrec.;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Franco 2458 (COL);;Andes;2100 m;3270 m;Cundinamarca, Nariño;Colombia a Perú
4008;PHYLLANTHACEAE;Hieronyma;Hieronyma duquei;Cuatrec.;;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Cuatrecasas 18310 (COL, F);Tipo de Colombia;Andes;1000 m;2600 m;Boyacá, Casanare, Cauca, Cesar, Huila, Putumayo, Quindío, Valle;Andes de Venezuela a Perú
4009;PHYLLANTHACEAE;Hieronyma;Hieronyma fendleri;Briq.;Hieronyma moritziana (Müll.Arg.) Pax & K.Hoffm., Hieronyma nevadensis Cuatrec.;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Franco 2439 (COL);;Andes;1200 m;2700 m;Antioquia, Boyacá, Cesar, Cundinamarca, Huila, Magdalena, Santander, Tolima;México a Bolivia
4010;PHYLLANTHACEAE;Hieronyma;Hieronyma huilensis;Cuatrec.;Hieronyma pilifera Cuatrec.;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Cuatrecasas 8589 (HT: F, IT: COL, US);Tipo de Colombia;Andes;1250 m;3300 m;Antioquia, Boyacá, Caldas, Cauca, Cundinamarca, Huila, Meta, Norte de Santander, Quindío, Risaralda, Santander, Valle;Colombia, Venezuela
4011;PHYLLANTHACEAE;Hieronyma;Hieronyma macrocarpa;Müll.Arg.;Hieronyma colombiana Cuatrec.;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Franco 4056 (COL);;Andes;1200 m;3200 m;Antioquia, Boyacá, Caldas, Cauca, Chocó, Cundinamarca, Huila, Nariño, Putumayo, Quindío, Santander, Tolima, Valle;Venezuela a Perú
4012;PHYLLANTHACEAE;Hieronyma;Hieronyma oblonga;(Tul.) Müll.Arg.;;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Murillo 244 (371887) (COL);;Amazonia, Andes, Orinoquia, Pacífico;0 m;2780 m;Amazonas, Antioquia, Boyacá, Caquetá, Cauca, Cesar, Chocó, Guaviare, Meta, Quindío, Risaralda, Valle;México a Paraguay
4013;PHYLLANTHACEAE;Hieronyma;Hieronyma rufa;P.Franco R.;;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Franco 2411 (HT: COL, IT: COL);Tipo de Colombia;Andes;2300 m;3350 m;Antioquia, Boyacá, Cauca, Cundinamarca, Vaupés;
4014;PHYLLANTHACEAE;Hieronyma;Hieronyma scabrida;(Tul.) Müll.Arg.;Hieronyma hirtinervia Cuatrec.;Franco-Rosselli 1990, Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Goudot 1 (LT: P);Tipo de Colombia;Andes, Sierra Nevada de Santa Marta;1400 m;2700 m;Antioquia, Boyacá, Caquetá, Cesar, Chocó, Cundinamarca, Magdalena, Nariño, Quindío, Risaralda, Valle;Colombia, Ecuador
4015;PHYLLANTHACEAE;Margaritaria;Margaritaria nobilis;L.f.;;Murillo-A. 2004a;;Árbol;Nativa;Preocupación Menor;Torres 3113 (COL);;Amazonia, Andes, Llanura del Caribe, Orinoquia, Pacífico;0 m;1300 m;Amazonas, Antioquia, Arauca, Bolívar, Boyacá, Caquetá, Cesar, Chocó, Córdoba, Cundinamarca, Magdalena, Putumayo, Santander, Vichada;México a Paraguay
4016;PHYLLANTHACEAE;Phyllanthus;Phyllanthus callejasii;G.L.Webster;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;"Callejas 6864 (HT: HUA; IT: DAV)";Tipo de Colombia;Andes;1600 m;1850 m;Antioquia, Nariño;
4017;PHYLLANTHACEAE;Richeria;Richeria grandis;Vahl;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Cogollo 3644 (COL);;Amazonia, Andes, Orinoquia, Pacífico;100 m;1450 m;Amazonas, Antioquia, Caquetá, Chocó, Córdoba, Guainía, Meta, Nariño, Santander, Valle, Vaupés, Vichada;"Panamá a Brasil; Antillas Menores"
4018;PHYLLANTHACEAE;Richeria;Richeria tomentosa;Huft;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Espina 1518 (HT: MO);Tipo de Colombia;Pacífico;50 m;300 m;Chocó, Valle;Colombia, Ecuador
4019;PHYLLANTHACEAE;Tacarcuna;Tacarcuna amanoifolia;Huft;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Little 8295 (COL);;Amazonia, Orinoquia;100 m;250 m;Amazonas, Caquetá, Casanare, Meta;Colombia, Perú
4020;PHYLLANTHACEAE;Tacarcuna;Tacarcuna gentryi;Huft;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Romero-Castañeda 7890 (COL);;Sierra Nevada de Santa Marta;1400 m;2600 m;Magdalena;Colombia, Panamá
4021;PHYLLONOMACEAE;Phyllonoma;Phyllonoma ruscifolia;Schult.;;;;Arbusto, Árbol;Nativa;No Evaluada;"Humboldt s.n. (HT: P; IT: F, P)";Tipo de Colombia;Andes;1450 m;2000 m;Antioquia, Boyacá, Cauca, Huila, Santander;México a Bolivia
4022;PHYTOLACCACEAE;Phytolacca;Phytolacca dioica;L.;Phytolacca weberbaueri H.Walter;;;Árbol;Nativa;No Evaluada;Galeano 1963 (COL);;Andes;1700 m;2400 m;Antioquia, Quindío, Risaralda, Tolima;Colombia a Argentina
4023;PICRAMNIACEAE;Picramnia;Picramnia antidesma;Sw.;;Thomas 2001;Picramnia antidesma subsp. fessonia (DC.) W.W.Thomas;Arbusto, Árbol;Nativa;No Evaluada;Cogollo 1370 (JAUM, MO);;Andes, Valle del Magdalena;325 m;1400 m;Antioquia;S México a N Suramérica
4024;PICRAMNIACEAE;Picramnia;Picramnia caracasana;Engl.;;Hokche et al. 2008;;Árbol;Nativa;No Evaluada;Velásquez 172 (HUA, MO);Especie dudosa;Valle del Magdalena;880 m;1020 m;Antioquia;Colombia, Venezuela
4025;PICRAMNIACEAE;Picramnia;Picramnia gracilis;Tul.;;Thomas 1988;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Betancur 1807 (HUA, MO);Tipo de Colombia;Andes, Pacífico, Sierra Nevada de Santa Marta, Valle del Magdalena;45 m;2440 m;Antioquia, Chocó, Magdalena, Putumayo, Risaralda, Tolima;Honduras a Ecuador, Bolivia
4026;PICRAMNIACEAE;Picramnia;Picramnia latifolia;Tul.;;Porter 1973, Rubens-Pirani 2005;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Cogollo 1320 (JAUM, MO);Tipo de Colombia;Amazonia, Guayana y Serranía de La Macarena, Pacífico, Valle del Magdalena;0 m;540 m;Amazonas, Antioquia, Bolívar, Caldas, Córdoba, Huila, Meta, Tolima;México a Bolivia y Brasil
4027;PICRAMNIACEAE;Picramnia;Picramnia sellowii;Planch.;Picramnia spruceana Engl.;Rubens-Pirani 2005, Funk et al. 2007;Picramnia sellowii subsp. spruceana (Engl.) Pirani;Arbusto, Árbol;Nativa;No Evaluada;Pipoly 15611 (MO);;;100 m;1440 m;Amazonas, Antioquia;Colombia a Argentina y Paraguay
4028;PICRAMNIACEAE;Picramnia;Picramnia sphaerocarpa;Planch.;Picramnia corallodendron Tul.;Thomas 1988, Thomas 2001;;Arbusto, Árbol;Nativa;No Evaluada;Betancur 4503 (COL, MO);;Andes, Pacífico;100 m;2700 m;Boyacá, Caldas, Chocó, Cundinamarca, Nariño, Quindío, Risaralda, Santander;Colombia a México tropical
4029;PICRODENDRACEAE;Piranhea;Piranhea trifoliata;Baill.;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Pinto 1325 (COL);;Orinoquia;100 m;100 m;Vichada;N Suramérica
4030;PICRODENDRACEAE;Podocalyx;Podocalyx loranthoides;Klotzsch;;Murillo-A. 2004a;;Árbol;Nativa;No Evaluada;Cárdenas 4501 (COL);;Amazonia, Orinoquia;100 m;200 m;Amazonas, Caquetá, Guainía, Vaupés, Vichada;Colombia, Venezuela, Brasil, Perú
4031;PINACEAE;Pinus;Pinus caribaea;Morelet;;Idárraga et al. 2011;;Árbol;Cultivada;No Evaluada;Cárdenas 23942 (COAH);;Andes, Llanura del Caribe;40 m;2300 m;Antioquia, Casanare, Meta, Vichada;"Nativa de México a Nicaragua; Antillas Mayores"
4032;PINACEAE;Pinus;Pinus patula;Schltdl. & Cham.;;Idárraga et al. 2011;;Árbol;Cultivada;No Evaluada;Hernández 1065 (COL);;Andes;2000 m;3000 m;Antioquia, Caldas, Cauca, Cundinamarca, Huila, Nariño, Norte de Santander, Putumayo, Quindío, Risaralda, Santander, Tolima, Valle;"Nativa de N México; cultivada alrededor del mundo"
4033;PINACEAE;Pinus;Pinus radiata;D.Don;;;;Árbol;Cultivada;No Evaluada;Rodríguez 509 (COL);;Andes;2600 m;3000 m;Cundinamarca;Nativa de SO Estados Unidos
4034;PIPERACEAE;Piper;Piper arboreum;Aubl.;Piper falcifolium Trel., Piper luschnathianum Kunth;Trelease & Yuncker 1950, Idárraga et al. 2011;Piper arboreum var. arboreum , Piper arboreum var. falcifolium (Trel.) Yunck., Piper arboreum var. giganteum Trel. & Yunck.;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Callejas 6959 (HUA, MO);;Amazonia, Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Pacífico, Sierra Nevada de Santa Marta, Valle del Magdalena;0 m;1700 m;Amazonas, Antioquia, Caquetá, Casanare, Cauca, Chocó, Cundinamarca, Guainía, La Guajira, Guaviare, Magdalena, Meta, Norte de Santander, Putumayo, Santander, Sucre, Vaupés, Vichada;"México a Paraguay y SE Brasil; Antillas"
4035;PIPERACEAE;Piper;Piper archeri;Trel. & Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;"Archer 1375 (HT: US; IT: ILL, MEDEL)";Tipo de Colombia;Andes;470 m;2700 m;Antioquia, Boyacá, Chocó, Cundinamarca, Risaralda, Santander, Tolima, Valle;
4036;PIPERACEAE;Piper;Piper basilobatum;Trel. & Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;;Árbol;Nativa;No Evaluada;"Cuatrecasas 15223 (HT: US; IT: COL)";Tipo de Colombia;Andes;1000 m;1650 m;Antioquia, Valle;Colombia, Bolivia
4037;PIPERACEAE;Piper;Piper begoniicolor;Trel. & Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;Piper begoniicolor var. begoniicolor , Piper begoniicolor var. lobatum Trel. & Yunck.;Arbolito, Árbol;Nativa;No Evaluada;"Cuatrecasas 30099 (HT: US; IT: A, ILL, MO, UC)";Tipo de Colombia;Andes;40 m;2350 m;Antioquia, Chocó, Nariño, Valle;O Colombia y N Ecuador
4038;PIPERACEAE;Piper;Piper cachimboense;Yunck.;;;;Arbusto, Árbol;Nativa;No Evaluada;López 1373 (COAH);;Amazonia;200 m;300 m;Caquetá, Guaviare, Putumayo;Colombia, C Brasil
4039;PIPERACEAE;Piper;Piper cristalinanum;Trel. & Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;;Arbusto, Árbol;Nativa;No Evaluada;"Cuatrecasas 15231 (HT: US; IT: COL, ILL)";Tipo de Colombia;Andes;1000 m;1950 m;Antioquia, Cauca, Valle;Cordillera Occidental
4040;PIPERACEAE;Piper;Piper daniel-gonzalezii;Trel.;;Trelease & Yuncker 1950, Idárraga et al. 2011;Piper daniel-gonzalezii var. daniel-gonzalezii , Piper daniel-gonzalezii var. misellum Trel. & Yunck., Piper daniel-gonzalezii var. moniquiranum Trel. & Yunck.;Arbusto, Árbol;Nativa;No Evaluada;"Daniel 2113 (HT: US; IT: COL, ILL, MEDEL)";Tipo de Colombia;Andes;1500 m;2600 m;Antioquia, Boyacá, Caldas, Caquetá, Santander, Valle;
4041;PIPERACEAE;Piper;Piper divulgatum;Trel. & Yunck.;;Trelease & Yuncker 1950, Idárraga et al. 2011;;Arbusto, Árbol;Nativa;No Evaluada;"Cuatrecasas 12964 (HT: US; IT: COL)";Tipo de Colombia;Andes;950 m;1300 m;Antioquia, Norte de Santander;O Venezuela a NO Perú
4042;PIPERACEAE;Piper;Piper eriopodon;(Miq.) C.DC.;Artanthe eriopoda Miq.;Trelease & Yuncker 1950, Idárraga et al. 2011;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;"Linden 840 (HT: G-DC; IT: BM, BR, K)";Tipo de Colombia;Andes;500 m;2800 m;Antioquia, Bolívar, Boyacá, Chocó, Magdalena, Meta, Santander;"O Venezuela a Ecuador; Bolivia"
