id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
1174;DILLENIACEAE;Pinzona;Pinzona coriacea;Mart. & Zucc.;Doliocarpus coriaceus (Mart. & Zucc.) Gilg;Aymard & Miller 1994, Aymard 1998;;Trepadora, Liana;Nativa;No Evaluada;Espina 1804 (MO);;Amazonia, Andes, Llanura del Caribe, Orinoquia, Pacífico;50 m;950 m;Amazonas, Antioquia, Bolívar, Caquetá, Chocó, Córdoba, Meta, Santander, Vichada;Belice a Guayanas, Brasil y Trinidad y Tobago
1175;DILLENIACEAE;Tetracera;Tetracera costata;Eichler;Tetracera ovalifolia DC.;Kubitzki 1970, Aymard & Miller 1994, Aymard 1998;Tetracera costata subsp. costata , Tetracera costata subsp. rotundifolia (Sm.) Kubitzki;Trepadora;Nativa;No Evaluada;Cárdenas 6817 (COAH);;Amazonia;100 m;250 m;Amazonas, Caquetá, Chocó, Vaupés;Colombia a Guayanas, Brasil y Trinidad y Tobago
1176;DILLENIACEAE;Tetracera;Tetracera willdenowiana;Steud.;;Kubitzki 1970, Aymard & Miller 1994, Aymard 1998;Tetracera willdenowiana subsp. willdenowiana ;Trepadora;Nativa;No Evaluada;Romero-Castañeda 4837 (COL);;Amazonia, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Pacífico, Valle del Magdalena;100 m;700 m;Antioquia, Chocó, Magdalena, Meta, Santander, Vaupés;"Guatemala; Panamá a Bolivia"
1177;DIOSCOREACEAE;Dioscorea;Dioscorea acanthogene;Rusby;Dioscorea apurimacensis R.Knuth, Dioscorea guanaiensis R.Knuth, Dioscorea narinensis R.Knuth;García-Barriga 1974, Ayala 1998, Govaerts et al. 2007, Idárraga et al. 2011, Hirth & Nee 2013;;Trepadora;Nativa;No Evaluada;Killip 14964 (B, NY, US, T de D. narinensis);;Pacífico, Valle del Magdalena;10 m;910 m;Antioquia, Bolívar, Boyacá, Caldas, Chocó, Cundinamarca, Huila, Santander, Sucre, Tolima;O Suramérica a Paraguay
1178;DIOSCOREACEAE;Dioscorea;Dioscorea alata;L.;;Govaerts et al. 2007, Idárraga et al. 2011, Rivera-Jiménez et al. 2011;;Trepadora;Cultivada;No Evaluada;Torres 3319 (COL);;Amazonia, Andes, Islas Caribeñas, Llanura del Caribe;0 m;1500 m;Amazonas, Antioquia, Bolívar, Córdoba, Magdalena, San Andrés, Providencia y Santa Catalina;Nativa de Asia tropical, cultivada en los trópicos
1179;DIOSCOREACEAE;Dioscorea;Dioscorea amaranthoides;C.Presl;;Ayala 1998, Hirth & Nee 2013;;Trepadora;Nativa;No Evaluada;Raz 1061 (COL);;Amazonia, Andes, Valle del Magdalena;90 m;1000 m;Amazonas, Antioquia, Boyacá;Colombia a Paraguay
1180;DIOSCOREACEAE;Dioscorea;Dioscorea amazonum;Griseb.;Dioscorea elegantula Kunth;García-Barriga 1974, Ayala 1998, Govaerts et al. 2007;Dioscorea amazonum var. amazonum , Dioscorea amazonum var. sprucei R.Knuth;Trepadora;Nativa;No Evaluada;Schultes 14585 (COL);;Amazonia;0 m;800 m;Amazonas, Caquetá, Guainía, Meta, Putumayo, Vaupés;Amazonia a Panamá
1181;DIOSCOREACEAE;Dioscorea;Dioscorea aspera;Willd.;;Téllez 1998, Téllez 2008, Kirizawa et al. 2013;;Trepadora;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena, Orinoquia;30 m;30 m;Guainía, Vichada;Escudo Guayanés
1182;DIOSCOREACEAE;Dioscorea;Dioscorea atrescens;R.Knuth;;Téllez 1998;;Trepadora;Nativa;No Evaluada;Gentry 46302 (MO);;Guayana y Serranía de La Macarena, Orinoquia;100 m;505 m;Casanare, Guaviare, Meta, Vichada;Escudo Guayanés de Colombia y Venezuela
1183;DIOSCOREACEAE;Dioscorea;Dioscorea biplicata;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Triana 500 (HT: K; IT: B, BM, COL, E, P)";Tipo de Colombia;Andes;670 m;2110 m;Antioquia, Quindío;Colombia, Ecuador
1184;DIOSCOREACEAE;Dioscorea;Dioscorea bulbifera;L.;;Govaerts et al. 2007, Téllez 2007, Idárraga et al. 2011;;Trepadora;Cultivada;No Evaluada;Cogollo 64 (JAUM);;Andes, Guayana y Serranía de La Macarena, Valle del Cauca, Valle del Magdalena;34 m;1630 m;Antioquia, Bolívar, Cauca, Córdoba, Vaupés;"Nativa del Paleotrópico; naturalizada en el Neotrópico; invasora en Florida, EEUU"
1185;DIOSCOREACEAE;Dioscorea;Dioscorea caucensis;R.Knuth;;Knuth 1930, Ayala 1998, Govaerts 2007;;Trepadora;Nativa;No Evaluada;"Pennell 7536 (HT: US; IT: B, GH, NY, PH)";;Andes;2300 m;3100 m;Antioquia, Cauca, Huila, Tolima;
1186;DIOSCOREACEAE;Dioscorea;Dioscorea cayennensis;Lam.;Dioscorea rotundata Poir.;Govaerts et al. 2007, Téllez 2007, Rivera-Jiménez et al. 2011;Dioscorea cayennensis subsp. rotundata (Poir.) J.Miège;Trepadora;Cultivada;No Evaluada;Schultes 15650 (COL);;Amazonia, Guayana y Serranía de La Macarena, Llanura del Caribe;100 m;120 m;Amazonas, Bolívar, Córdoba, Guainía, Sucre;Nativa de África tropical, intensamente cultivada en la costa Atlántica de Suramérica y las Antillas
1187;DIOSCOREACEAE;Dioscorea;Dioscorea chaponensis;R.Knuth;;Govaerts et al. 2007, Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;"Lawrance 329 (HT: GH; IT: BM, MO)";Tipo de Colombia;Andes, Pacífico, Valle del Cauca, Valle del Magdalena;350 m;1320 m;Antioquia, Boyacá, Cundinamarca;Costa Rica a Perú
1188;DIOSCOREACEAE;Dioscorea;Dioscorea chondrocarpa;Griseb.;Dioscorea altissima Lam.;Téllez 1998, Govaerts et al. 2007, Téllez 2007, Kirizawa et al. 2013;;Trepadora;Nativa;No Evaluada;Betancur 13603 (COL);;Amazonia, Guayana y Serranía de La Macarena, Valle del Magdalena;0 m;320 m;Amazonas, Antioquia, Bolívar, Cesar, Norte de Santander;Neotrópico
1189;DIOSCOREACEAE;Dioscorea;Dioscorea choriandra;R.Knuth;;Govaerts et al. 2007, González & Betancur 2013;;Trepadora;Nativa;No Evaluada;González 414 (COL);;Andes;900 m;1300 m;Boyacá;Colombia, Ecuador
1190;DIOSCOREACEAE;Dioscorea;Dioscorea coriacea;Willd.;Dioscorea frutescens Rusby;Ayala 1998, Govaerts et al. 2007, Téllez 2008;;Trepadora;Nativa;No Evaluada;Pennell 7536 (B, NY, PH, US, T de D. caucensis);;Andes, Sierra Nevada de Santa Marta;1200 m;3900 m;Antioquia, Boyacá, Cauca, Cesar, Chocó, Cundinamarca, Huila, Magdalena, Nariño, Putumayo, Quindío, Risaralda, Tolima, Valle;N Andes
1191;DIOSCOREACEAE;Dioscorea;Dioscorea crotalariifolia;Uline;;Ayala 1998, Téllez 1998, Téllez 2007;;Trepadora;Nativa;No Evaluada;Sastre 505 (COL);;Amazonia, Guayana y Serranía de La Macarena;0 m;100 m;Amazonas, Guainía;Amazonia, Guayanas
1192;DIOSCOREACEAE;Dioscorea;Dioscorea cuspidata;Willd.;;Téllez 1998, Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;Liesner 3957 (MO);;Guayana y Serranía de La Macarena;120 m;700 m;Guainía, Vaupés;Escudo Guayanés de Colombia y Venezuela
1193;DIOSCOREACEAE;Dioscorea;Dioscorea dodecaneura;Vell.;Dioscorea discolor Kunth;Chu & Figueiredo-Ribeiro 1991, Ayala 1998, Téllez 1998, Téllez 2007;;Trepadora;Nativa;No Evaluada;;Esperada;Amazonia;;;Desconocido;N Suramérica
1194;DIOSCOREACEAE;Dioscorea;Dioscorea esculenta;(Lour.) Burkill;;Rivera-Jiménez et al. 2011;;Trepadora;Cultivada;No Evaluada;;;;0 m;100 m;Desconocido;"Nativa de Asia; cultivada en regiones tropicales y subtropicales"
1195;DIOSCOREACEAE;Dioscorea;Dioscorea flaccida;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Pennell 3336 (HT: US; IT: B, MO, NY)";Tipo de Colombia;Andes;1100 m;2500 m;Cauca, Cundinamarca, Nariño, Tolima;Colombia
1196;DIOSCOREACEAE;Dioscorea;Dioscorea glandulosa;(Griseb.) Kunth;Dioscorea recurva Rusby;Ayala 1998, Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;Smith 2557 (BM, CM, G, GH, K, MICH, NY, PH, US, T de D. recurva);;Andes;420 m;1800 m;Boyacá, Cundinamarca, Quindío;O Suramérica a N Argentina y Brasil
1197;DIOSCOREACEAE;Dioscorea;Dioscorea guianensis;R.Knuth;;Téllez 2007;;Trepadora;Nativa;No Evaluada;Córdoba 1876 (COAH);;Guayana y Serranía de La Macarena;150 m;200 m;Guainía, Guaviare, Vaupés;Escudo Guayanés
1198;DIOSCOREACEAE;Dioscorea;Dioscorea hastatissima;Rusby;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Smith 2294 (HT: NY; IT: B, BM, BR, CM, E, F, G, GH, K, L, LL, MA, MICH, MO, P, PH, S, US, WIS)";Tipo de Colombia;Andes, Sierra Nevada de Santa Marta;300 m;1350 m;Antioquia, Magdalena;
1199;DIOSCOREACEAE;Dioscorea;Dioscorea herbert-smithii;Rusby;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;Smith 2301 (HT: IT: B, BM, CM, F, G, GH, K, MICH, MO, MPU, P, PH, US);Conocida solo del tipo;Llanura del Caribe;152 m;152 m;Magdalena;
1200;DIOSCOREACEAE;Dioscorea;Dioscorea killipii;R.Knuth;;Govaerts et al. 2007, Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;"Killip 11638 (LT: B; ILT: NY, PH, US)";Tipo de Colombia;Andes;1700 m;3680 m;Antioquia, Valle;Colombia, Perú
1201;DIOSCOREACEAE;Dioscorea;Dioscorea lawrancei;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Lawrance 472A (HT: B; IT: F, G, NY, U)";Tipo de Colombia;Andes;3800 m;3800 m;Boyacá;Colombia, Venezuela
1202;DIOSCOREACEAE;Dioscorea;Dioscorea lehmannii;Uline;Dioscorea tequendamensis R.Knuth;Uline 1897, Knuth 1932, Govaerts et al. 2007, Téllez 2008;;Trepadora;Nativa;No Evaluada;"Lehmann 2494 (LT: B; ILT: BM, G, K)";Tipo de Colombia;Andes;2000 m;3000 m;Antioquia, Cundinamarca;Colombia, Venezuela
1203;DIOSCOREACEAE;Dioscorea;Dioscorea marginata;Griseb.;;Idárraga et al. 2011, Kirizawa et al. 2013;;Trepadora;Nativa;No Evaluada;Ramírez 673 (COL);;Valle del Magdalena;0 m;770 m;Antioquia, Santander;Colombia, Brasil
1204;DIOSCOREACEAE;Dioscorea;Dioscorea martensis;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Smith 2298 (HT: B; IT: BM, BR, CM, F, G, GH, K, MA, MICH, MO, NY, P, PH, S, US)";Tipo de Colombia;Llanura del Caribe;75 m;75 m;Cesar, Magdalena;
1205;DIOSCOREACEAE;Dioscorea;Dioscorea meridensis;Kunth;;Govaerts et al. 2007, Téllez 2008, Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;Raz 1050 (COL);;Andes;500 m;2500 m;Antioquia, Caldas, Chocó, Cundinamarca;N Andes
1206;DIOSCOREACEAE;Dioscorea;Dioscorea mexicana;Scheidw.;;Téllez & Schubert 1994, Correa et al. 2004;;Trepadora;Nativa;No Evaluada;Raz s.n. (COL);;Valle del Magdalena;400 m;400 m;Bolívar;Colombia, Centroamérica
1207;DIOSCOREACEAE;Dioscorea;Dioscorea nervata;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Killip 9098 (HT: B; IT: NY, PH, US)";Tipo de Colombia;Andes;2500 m;3000 m;Cauca, Nariño, Quindío;Colombia, Ecuador, Perú
1208;DIOSCOREACEAE;Dioscorea;Dioscorea panamensis;R.Knuth;;Téllez & Schubert 1994, Téllez 1998, Correa et al. 2004;;Trepadora;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena;0 m;300 m;Guainía;Costa Rica, Panamá, Venezuela
1209;DIOSCOREACEAE;Dioscorea;Dioscorea pennellii;R.Knuth;;García-Barriga 1974, Ayala 1998, Idárraga et al. 2011;Dioscorea pennellii var. pilosa R.Knuth;Trepadora;Nativa;No Evaluada;"Pennell 7636 (LT: B; ILT: NY, PH, US)";Tipo de Colombia;Andes;1500 m;2600 m;Antioquia, Caldas, Cauca, Risaralda;
1210;DIOSCOREACEAE;Dioscorea;Dioscorea pilosiuscula;Spreng.;Dioscorea lindmanii R.Knuth;Govaerts et al. 2007, Téllez 2007, Téllez 2008;;Trepadora;Nativa;No Evaluada;Hoyos 405 (COL);;Amazonia, Guayana y Serranía de La Macarena, Pacífico;0 m;500 m;Amazonas, Chocó, Meta;Centroamérica, N Suramérica
1211;DIOSCOREACEAE;Dioscorea;Dioscorea piperifolia;Willd.;Dioscorea sulcata R.Knuth;Pedralli 2004, Govaerts et al. 2007, Kirizawa et al. 2013;;Trepadora;Nativa;No Evaluada;Lehmann 5152 (B, F, K, NY, US, T de D. sulcata);;Andes, Sierra Nevada de Santa Marta;600 m;2100 m;Cauca, Magdalena, Santander;N Suramérica
1212;DIOSCOREACEAE;Dioscorea;Dioscorea pittieri;R.Knuth;;Téllez 1998, Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;Rojas 18 (COAH);;Orinoquia;90 m;150 m;Vichada;Escudo Guayanés de Colombia y Venezuela
1213;DIOSCOREACEAE;Dioscorea;Dioscorea polygonoides;Willd.;Dioscorea polygonoides var. scorpioidea Uline;García-Barriga 1974, Ayala 1998, Téllez 1998, Govaerts et al. 2007, Téllez 2008;;Trepadora;Nativa;No Evaluada;Gentry 34790A (COL);;Andes, Llanura del Caribe, Pacífico, Sierra Nevada de Santa Marta, Valle del Magdalena;10 m;2000 m;Antioquia, Bolívar, Boyacá, Caldas, Cauca, Cesar, Chocó, Cundinamarca, La Guajira, Huila, Magdalena, Meta, Norte de Santander, Risaralda, Sucre, Valle;Neotropical
1214;DIOSCOREACEAE;Dioscorea;Dioscorea pseudorajanioides;R.Knuth;Dioscorea truncata Rusby;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Smith 2302 (HT: NY; IT: B, BM, E, F, G, GH, K, LL, MICH, MO, MPU, PH, S, WIS)";Conocida solo del tipo;Llanura del Caribe;10 m;10 m;Magdalena;
1215;DIOSCOREACEAE;Dioscorea;Dioscorea purdiei;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;Purdie s.n. (HT: K, IT: B);Conocida solo del tipo;Sierra Nevada de Santa Marta;;;Magdalena;
1216;DIOSCOREACEAE;Dioscorea;Dioscorea putumayensis;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Klug 1713 (HT: B; IT: BC, BM, COAH, F, K, MICH, MO, NY, US)";Conocida solo del tipo;Amazonia;325 m;325 m;Putumayo;
1217;DIOSCOREACEAE;Dioscorea;Dioscorea racemosa;(Klotzsch) Uline;;Correa et al. 2004, Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;van Rooden 631 (NY);;Pacífico;0 m;400 m;Chocó, Valle;Colombia, Centroamérica
1218;DIOSCOREACEAE;Dioscorea;Dioscorea samydea;Griseb.;;Ayala 1998, Hirth & Nee 2013, Kirizawa et al. 2013;;Trepadora;Nativa;No Evaluada;Raz 1237 (COL);;Amazonia, Andes, Guayana y Serranía de La Macarena;100 m;500 m;Amazonas, Boyacá, Caquetá, Guainía;N Suramérica
1219;DIOSCOREACEAE;Dioscorea;Dioscorea santanderensis;R.Knuth;;Govaerts et al. 2007, Idárraga et al. 2011;;Trepadora;Nativa;No Evaluada;"Haught 1732 (HT: B; IT: COL, F, NY, US)";Tipo de Colombia;Andes, Valle del Magdalena;60 m;1300 m;Antioquia, Santander;
1220;DIOSCOREACEAE;Dioscorea;Dioscorea scabra;Willd.;;Téllez 1998, Govaerts et al. 2007, Kirizawa et al. 2013;;Trepadora;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena;;;Desconocido;Escudo Guayanés
1221;DIOSCOREACEAE;Dioscorea;Dioscorea sericea;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Triana s.n. (HT: K; IT: B, COL000302500)";Tipo de Colombia;Andes;950 m;2200 m;Cundinamarca, Putumayo, Sucre, Valle;
1222;DIOSCOREACEAE;Dioscorea;Dioscorea sp. nov. 1;;;;;Trepadora;Nativa;No Evaluada;Córdoba 6976 (FMB);;Orinoquia;69 m;168 m;Vichada;Colombia
1223;DIOSCOREACEAE;Dioscorea;Dioscorea sp. nov. 2;;;;;Trepadora, Epífita;Nativa;No Evaluada;Raz 1128 (COL);;Andes;1400 m;1400 m;Boyacá;Cordillera Oriental
1224;DIOSCOREACEAE;Dioscorea;Dioscorea sp. nov. 3;;;;;Trepadora;Nativa;No Evaluada;Barbosa 8350 (COL);;Guayana y Serranía de La Macarena;850 m;850 m;Guainía;
1225;DIOSCOREACEAE;Dioscorea;Dioscorea sp. nov. 4;;;García-Barriga 1974;;Trepadora;Nativa;No Evaluada;Uribe 1378 (COL);;Andes;1600 m;1600 m;Cundinamarca;
1226;DIOSCOREACEAE;Dioscorea;Dioscorea suratensis;R.Knuth;;Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;"Killip 16719 (HT: US; IT: B. MEXU, NY)";Conocida solo del tipo;Andes;2000 m;2300 m;Santander;Cordillera Oriental
1227;DIOSCOREACEAE;Dioscorea;Dioscorea trichanthera;Gleason;;Téllez 1998, Téllez 2007;;Trepadora;Nativa;No Evaluada;Gentry 46387 (MO);;Guayana y Serranía de La Macarena;120 m;120 m;Guainía;E Colombia a Guyana
1228;DIOSCOREACEAE;Dioscorea;Dioscorea trifida;L.f.;;Govaerts et al. 2007, Idárraga et al. 2011;;Trepadora;Nativa y cultivada;No Evaluada;Cuatrecasas 7013 (COL);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia, Pacífico, Sierra Nevada de Santa Marta;5 m;1120 m;Amazonas, Antioquia, Boyacá, Chocó, Guainía, Guaviare, Meta, Nariño, Tolima, Vaupés;"prob. nativa de Amazonia; cultivada en el Neotrópico"
1229;DIOSCOREACEAE;Dioscorea;Dioscorea trifoliata;Kunth;;Ayala 1998, Téllez 1998, Correa et al. 2004;;Trepadora;Nativa;No Evaluada;Haught 4438 (COL);;Llanura del Caribe;10 m;150 m;La Guajira, Magdalena;Colombia, N Venezuela, Brasil, Perú
1230;DIOSCOREACEAE;Dioscorea;Dioscorea urophylla;Hemsl.;;Téllez & Schubert 1994, Correa et al. 2004, Govaerts et al. 2007;;Trepadora;Nativa;No Evaluada;Zarucchi 4127 (MO);;Valle del Magdalena;50 m;700 m;Antioquia, Bolívar;Colombia, Centroamérica
1231;DIOSCOREACEAE;Dioscorea;Dioscorea yucatanensis;Uline;;Knuth 1924;;Trepadora;Nativa;No Evaluada;Smith 2300 (BR, COL, E, L, MPU, NY, S);Registro basado en identificación errónea;;;;Desconocido;
1232;ERICACEAE;Disterigma;Disterigma acuminatum;(Kunth) Nied.;Disterigma elassanthum S.F.Blake, Disterigma microphyllum (G.Don) Luteyn, Gaylussacia microphylla G.Don, Vaccinium acuminatum Kunth;Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"Humboldt 2065 p.p. (HT: P-Bonpl.; IT: F, L, P)";Tipo de Colombia;Andes;2000 m;3700 m;Antioquia, Caldas, Cauca, Cundinamarca, Huila, Nariño, Putumayo, Quindío, Risaralda, Santander, Tolima, Valle;Venezuela a Perú
1233;ERICACEAE;Disterigma;Disterigma agathosmoides;(Wedd.) Nied.;Vaccinium agathosmoides Wedd.;Salinas & Betancur 2005, Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"Triana 2661 (HT: P; IT: COL, F, G, K, L, NY)";Tipo de Colombia;Andes, Pacífico;300 m;2500 m;Chocó, Nariño, Valle;Panamá a Ecuador
1234;ERICACEAE;Disterigma;Disterigma alaternoides;(Kunth) Nied.;;Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;Pedraza 1050 (COL, HUA, MO, NY);;Andes;1500 m;3600 m;Antioquia, Boyacá, Caldas, Casanare, Cauca, Chocó, Cundinamarca, Huila, Meta, Nariño, Norte de Santander, Putumayo, Quindío, Risaralda, Santander, Tolima, Valle;Venezuela a N Bolivia
1235;ERICACEAE;Disterigma;Disterigma appendiculatum;Pedraza;;Pedraza-Peñalosa 2008, Pedraza-Peñalosa 2010;;Arbusto, Trepadora;Nativa;No Evaluada;"Pedraza 1113 (HT: COL; IT: AAU, CUVC, MO, NY)";Tipo de Colombia;Andes;1850 m;2100 m;Valle;
1236;ERICACEAE;Disterigma;Disterigma balslevii;Luteyn;;Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;Luteyn 6793 (COL, NY, PSO);;Andes;2500 m;3700 m;Cauca, Nariño, Putumayo;Colombia, Ecuador
1237;ERICACEAE;Disterigma;Disterigma chocoanum;Pedraza;;Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"Pedraza 1121 (HT: COL; IT: AAU, CAUP, CUVC, FMB, HUA, MO, NY)";;Andes;1185 m;2800 m;Cauca, Chocó, Nariño, Valle;Cordillera Occidental
1238;ERICACEAE;Disterigma;Disterigma dendrophilum;(Benth.) Nied.;Vaccinium dendrophilum Benth.;Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;André 2975 p.p. (F, NY);;Andes;2000 m;3200 m;Nariño;Colombia, Ecuador
1239;ERICACEAE;Disterigma;Disterigma dumontii;Luteyn;;Salinas & Betancur 2005, Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"Luteyn 5093 (HT: COL; IT: DUKE, F, GH, L, NY, NY, US)";Tipo de Colombia;Andes, Pacífico;300 m;1900 m;Nariño;Colombia, Ecuador
1240;ERICACEAE;Disterigma;Disterigma empetrifolium;(Kunth) Nied.;Disterigma epacridifolium (Benth.) Nied., Disterigma leiopodandrum S.F.Blake, Vaccinium epacridifolium Benth., Vaccinium penaeoides var. epacridifolium (Kunth) Wedd.;Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora;Nativa;No Evaluada;Pedraza 1043 (COL, HUA, NY);;Andes;2500 m;4500 m;Antioquia, Arauca, Boyacá, Caldas, Casanare, Cauca, Cundinamarca, La Guajira, Huila, Meta, Nariño, Norte de Santander, Putumayo, Quindío, Risaralda, Santander, Tolima, Valle;Venezuela a Bolivia
1241;ERICACEAE;Disterigma;Disterigma hiatum;Pedraza;;Pedraza-Peñalosa 2008, Pedraza-Peñalosa 2010;;Arbusto, Trepadora;Nativa;No Evaluada;"Pedraza 1112 (holotype, COL; isotypes, AAU, CUVC, HUA, MO, NY)";Tipo de Colombia;Andes;1500 m;2100 m;Chocó, Valle;
1242;ERICACEAE;Disterigma;Disterigma humboldtii;(Klotzsch) Nied.;;Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"Humboldt 2065 p.p. (HT: B-W; IT: P)";;Andes;1800 m;3100 m;Antioquia, Boyacá, Chocó, Cundinamarca, Valle;Costa Rica a Venezuela y Perú
1243;ERICACEAE;Disterigma;Disterigma noyesiae;Luteyn;;Luteyn 1996b, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;Pedraza 1155 (CAUP, COL, CUVC, HUA, MO, NY);;Andes, Sierra Nevada de Santa Marta;1000 m;3500 m;Cauca, Magdalena, Nariño, Risaralda, Valle;Colombia, Ecuador
1244;ERICACEAE;Disterigma;Disterigma panamense;Standl.;;Pedraza-Peñalosa 2010;;Trepadora, Epífita;Nativa;No Evaluada;Hartman 12475 (MO);;Andes;1250 m;1500 m;Chocó;Panamá a Ecuador
1245;ERICACEAE;Disterigma;Disterigma pseudokillipiella;Luteyn;;Salinas & Betancur 2005, Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"Luteyn 10758 (HT: NY; IT: AAU, CAS, COL, HUA, JAUM, K, MEXU, MO)";Tipo de Colombia;Andes, Pacífico;300 m;2500 m;Antioquia, Cauca, Chocó, Nariño;Colombia, Ecuador
1246;ERICACEAE;Disterigma;Disterigma staphelioides;(Planch.) Nied.;Disterigma cuspidatum (Wedd.) Nied., Vaccinium cuspidatum Wedd., Vaccinium staphelioides Wedd.;Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora;Nativa;No Evaluada;"Hartweg 1214 (HT: P; IT: BM, C, CGE, G, K, L, NY, OXF, P)";Tipo de Colombia;Andes;1500 m;3500 m;Antioquia, Cauca, Cundinamarca, Huila, Nariño, Norte de Santander, Putumayo, Santander, Tolima;Colombia, Venezuela, Guyana, Brasil
1247;ERICACEAE;Disterigma;Disterigma stereophyllum;(A.C.Sm.) Luteyn;Killipiella stereophylla A.C.Sm.;Salinas & Betancur 2005, Luteyn & Pedraza-Peñalosa 2006, Pedraza-Peñalosa 2010;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;"von Sneidern 612 (HT: F; IT: L, MICH, NY, US)";Tipo de Colombia;Andes;700 m;2100 m;Chocó, Nariño, Risaralda, Valle;Colombia, Ecuador
1248;ERICACEAE;Macleania;Macleania rupestris;(Kunth) A.C.Sm.;Macleania hirtiflora (Benth.) A.C.Sm., Macleania trianae Hoerold;Luteyn 1997, Luteyn & Pedraza-Peñalosa 2006;;Arbusto, Trepadora, Epífita;Nativa;No Evaluada;Uribe 1792 (COL);;Andes, Sierra Nevada de Santa Marta;2000 m;4100 m;Antioquia, Boyacá, Caldas, Cauca, Cundinamarca, La Guajira, Huila, Magdalena, Nariño, Norte de Santander, Putumayo, Quindío, Santander, Tolima, Valle;Nicaragua a Venezuela y Perú
1249;ERICACEAE;Orthaea;Orthaea caudata;(A.C.Sm.) Luteyn;;Smith 1932, Luteyn 1987a;;Arbusto, Trepadora;Nativa;No Evaluada;Pennell 4389 (HT: NY);Conocida solo del tipo;Andes;2400 m;2800 m;Antioquia;
